DateTime,Temperature,Dissolved_Oxygen,pH,Turbidity,Date,Hour
2024-04-06 17:00:00,27.7673619021073,6.14789639257694,7.80284753402254,2.95573963643207,2024-04-06,17
2024-04-06 18:00:00,27.5746637196911,6.77102709715263,7.80193817675738,3.15884924799367,2024-04-06,18
2024-04-06 19:00:00,28.3046954600085,7.13144998090902,7.66689424887585,2.97926752968315,2024-04-06,19
2024-04-06 20:00:00,27.2966423887026,7.32159599909958,8.02773999284581,2.90837763411303,2024-04-06,20
2024-04-06 21:00:00,27.7012449933555,7.04452605432025,7.84606879307118,2.6164027701619,2024-04-06,21
2024-04-06 22:00:00,26.6449794743164,6.50058392106387,7.79336677380009,3.33987558997506,2024-04-06,22
2024-04-06 23:00:00,27.0677401785154,7.1214098626951,7.67303985681767,3.06545654616327,2024-04-06,23
2024-04-07 00:00:00,27.7173226545395,6.97457141691051,7.55029824681787,3.72549985787091,2024-04-07,0
2024-04-07 01:00:00,27.8094612664459,7.46163370076161,8.10467248043536,2.68761968041466,2024-04-07,1
2024-04-07 02:00:00,27.1236198314015,7.36616202175891,7.94647412870768,3.07690407132941,2024-04-07,2
2024-04-07 03:00:00,27.2570404488852,6.91828584835238,7.48897725306031,4.08955010488326,2024-04-07,3
2024-04-07 04:00:00,26.3892757519915,6.36164819630325,7.99025988314903,2.90596790764793,2024-04-07,4
2024-04-07 05:00:00,27.085782479516,6.50822990650075,8.02372104574895,3.20829070159867,2024-04-07,5
2024-04-07 06:00:00,27.8342298981119,6.57012638421718,7.8561189856832,2.78718708738509,2024-04-07,6
2024-04-07 07:00:00,27.6451230096639,6.71084019965025,8.16560328810787,2.73017616950418,2024-04-07,7
2024-04-07 08:00:00,27.6003994328287,7.06083025655385,7.87551112484581,3.9753437227277,2024-04-07,8
2024-04-07 09:00:00,27.3298642123086,7.32910463407684,7.53246705913067,3.38354698183397,2024-04-07,9
2024-04-07 10:00:00,27.3042378951769,6.86932878419077,7.90668549022015,3.36748190044218,2024-04-07,10
2024-04-07 11:00:00,26.9038073163159,6.90967487274028,7.88142843335967,2.58058401890003,2024-04-07,11
2024-04-07 12:00:00,27.7192970521215,6.985983783,7.70330766175659,3.46425879688657,2024-04-07,12
2024-04-07 13:00:00,27.5525837666336,6.5904568121206,7.95044735574426,3.80769143677735,2024-04-07,13
2024-04-07 14:00:00,27.5952113087957,6.34476464541423,7.47979029409992,3.80427513615627,2024-04-07,14
2024-04-07 15:00:00,26.9843790943995,5.84673726161357,8.03801903376299,3.59738328873065,2024-04-07,15
2024-04-07 16:00:00,26.0079942480773,6.48291038515388,7.64559444224286,2.82432120163398,2024-04-07,16
2024-04-07 17:00:00,27.9582916270522,7.18388727196067,7.62316131372542,3.44464306939299,2024-04-07,17
2024-04-07 18:00:00,27.012697526395,6.47825313717626,7.80609679781543,3.59706153300494,2024-04-07,18
2024-04-07 19:00:00,26.7823345415741,6.75731577754444,7.92092431488916,2.53838925841177,2024-04-07,19
2024-04-07 20:00:00,27.7160873471484,7.17985877244739,7.86442405335462,2.82784977566283,2024-04-07,20
2024-04-07 21:00:00,27.0647924160485,7.2124136978536,7.6740415751878,3.69190764834968,2024-04-07,21
2024-04-07 22:00:00,27.935961830428,6.25228028870038,7.7237212488497,3.68669968396893,2024-04-07,22
2024-04-07 23:00:00,27.670203569746,7.49823561387219,7.59206110705073,2.6441092955428,2024-04-07,23
2024-04-08 00:00:00,27.7101415939203,7.57641005361329,7.78281722065773,3.65185922748574,2024-04-08,0
2024-04-08 01:00:00,26.4804265732797,6.22209008566887,8.05575445504729,3.35098046163606,2024-04-08,1
2024-04-08 02:00:00,28.0271663912318,6.40569787821531,7.82910478309479,3.64583385048108,2024-04-08,2
2024-04-08 03:00:00,27.4567503187403,7.61465440988772,8.01047699349949,3.03715583092341,2024-04-08,3
2024-04-08 04:00:00,27.0784337164523,6.81188788724682,8.1356342809225,3.58742890348679,2024-04-08,4
2024-04-08 05:00:00,27.3860330804054,5.56813323152889,7.70651611100224,3.67284637302882,2024-04-08,5
2024-04-08 06:00:00,26.234258860261,6.06019109716039,7.79081961685837,3.15892597775404,2024-04-08,6
2024-04-08 07:00:00,27.5451916868884,6.75037822489651,8.28595050082312,3.31763359485451,2024-04-08,7
2024-04-08 08:00:00,26.6823770950908,6.20217440982924,8.13331211651579,3.031135699313,2024-04-08,8
2024-04-08 09:00:00,26.4883978284939,6.65194573761814,7.47879504957941,4.02020474793493,2024-04-08,9
2024-04-08 10:00:00,26.3865844882693,6.91943772821015,7.91130114637279,3.25828306608992,2024-04-08,10
2024-04-08 11:00:00,27.967613024994,7.77735276242084,7.83011759839134,2.91352954017381,2024-04-08,11
2024-04-08 12:00:00,26.9224419637843,6.72572765026333,8.00355515328034,3.00219485703386,2024-04-08,12
2024-04-08 13:00:00,28.2202366259499,7.54352507974366,7.67355445882814,3.36451135849111,2024-04-08,13
2024-04-08 14:00:00,26.9785191221686,7.75725609722206,7.65368224187146,3.63393240386463,2024-04-08,14
2024-04-08 15:00:00,26.2755852254442,7.76058580161125,7.68802514978834,2.73559445658528,2024-04-08,15
2024-04-08 16:00:00,26.6300853360308,7.07085275603134,7.70989500529833,4.10449380126525,2024-04-08,16
2024-04-08 17:00:00,28.0414869720042,5.72202651129662,8.00121807502989,3.44273037644392,2024-04-08,17
2024-04-08 18:00:00,27.206461093238,7.17649491924232,7.58194775363874,3.51057606837685,2024-04-08,18
2024-04-08 19:00:00,26.9710276221056,7.52903993268813,7.69925108100854,3.26820849615592,2024-04-08,19
2024-04-08 20:00:00,27.3960109355117,6.85135973673875,7.4543073979947,3.31828135596098,2024-04-08,20
2024-04-08 21:00:00,27.6010696417005,7.94675032204515,8.0414947429166,3.24623825069122,2024-04-08,21
2024-04-08 22:00:00,27.9704392895415,7.41590013688048,8.09691632088054,3.74765226668546,2024-04-08,22
2024-04-08 23:00:00,28.1690995379358,7.24096402629167,7.76131457951861,3.30659070739505,2024-04-08,23
2024-04-09 00:00:00,27.0841388125266,7.5518284267235,7.76743063338922,3.63983159395187,2024-04-09,0
2024-04-09 01:00:00,26.5043713883508,7.10002191075653,7.92517659947941,3.12344556495839,2024-04-09,1
2024-04-09 02:00:00,27.051920903326,5.40431370036279,8.13964122154943,3.3941254271743,2024-04-09,2
2024-04-09 03:00:00,27.4561683039497,6.60051662911778,7.91580825698842,2.96431425197705,2024-04-09,3
2024-04-09 04:00:00,26.7217446442736,7.61830081634871,7.68351619208023,3.8331071399963,2024-04-09,4
2024-04-09 05:00:00,26.725709451063,6.41544519594102,7.49004725988285,2.95148868649078,2024-04-09,5
2024-04-09 06:00:00,27.5062727289299,6.76591649685784,7.59582348484067,3.17025883896763,2024-04-09,6
2024-04-09 07:00:00,27.2708085890577,6.27309821165816,7.84537608456562,3.17456702264446,2024-04-09,7
2024-04-09 08:00:00,27.319678197247,7.97035355712106,7.69238122012783,3.15780090330028,2024-04-09,8
2024-04-09 09:00:00,26.84490279918,7.90889547445081,7.87094321825806,3.62067318086046,2024-04-09,9
2024-04-09 10:00:00,27.1617595714765,6.36967866291556,7.71388595659039,3.17383716116324,2024-04-09,10
2024-04-09 11:00:00,26.745460113439,6.98837880023345,7.60778924942817,3.90938754813266,2024-04-09,11
2024-04-09 12:00:00,27.8341190466749,6.49170357134157,7.58282335739486,2.95805571296403,2024-04-09,12
2024-04-09 13:00:00,27.9211496008343,7.26896678341883,8.15809444696838,3.38283231207536,2024-04-09,13
2024-04-09 14:00:00,26.1922872826571,7.2058098463454,8.01668742732857,2.97641202459558,2024-04-09,14
2024-04-09 15:00:00,26.7422934838846,7.38702334296796,8.19340876988387,3.49101829648853,2024-04-09,15
2024-04-09 16:00:00,26.402082446946,7.09915106862473,7.94338968915857,3.30314161739999,2024-04-09,16
2024-04-09 17:00:00,26.9099856393559,8.66124372383308,7.73970180419088,3.24332332077965,2024-04-09,17
2024-04-09 18:00:00,27.2499372181258,6.28324574099356,8.10790159372289,3.82104423559652,2024-04-09,18
2024-04-09 19:00:00,26.4302128681809,5.87363798733809,7.82305571971403,3.02863299544631,2024-04-09,19
2024-04-09 20:00:00,26.7468841121248,6.66414587957912,7.87637677176097,3.56220151777574,2024-04-09,20
2024-04-09 21:00:00,26.6976255767511,5.95920704066384,7.82100688039414,2.97934723754984,2024-04-09,21
2024-04-09 22:00:00,27.4243603976394,6.00452263799641,7.21115011395036,3.35845463606896,2024-04-09,22
2024-04-09 23:00:00,27.3416066022218,6.29921120748122,8.16699435258192,2.79590260886392,2024-04-09,23
2024-04-10 00:00:00,26.8669574679977,6.34668665674102,7.93311082865113,3.0251176270881,2024-04-10,0
2024-04-10 01:00:00,27.4060925232836,6.32722913882996,7.89926284278239,3.27467849040367,2024-04-10,1
2024-04-10 02:00:00,26.9719919492476,7.21093137026725,7.81702702692318,4.09029914194892,2024-04-10,2
2024-04-10 03:00:00,27.1370069338044,6.5962865633488,7.86431984228109,3.3533456642977,2024-04-10,3
2024-04-10 04:00:00,28.3040712541791,6.79229125507651,7.70457142347229,4.02150737582268,2024-04-10,4
2024-04-10 05:00:00,28.1042766310742,7.43653966470056,7.95948166398453,3.4047390154271,2024-04-10,5
2024-04-10 06:00:00,26.5202512578434,6.44020648513115,7.55550934767618,3.14355377487578,2024-04-10,6
2024-04-10 07:00:00,27.7978394507275,6.74127246077717,7.86907437081882,3.9719233047183,2024-04-10,7
2024-04-10 08:00:00,27.786837932695,7.11945599165575,7.94793042881993,3.49791757749157,2024-04-10,8
2024-04-10 09:00:00,26.6110420267484,5.73505931962787,7.78827948189719,3.03362971463043,2024-04-10,9
2024-04-10 10:00:00,27.7912665862529,5.46905669462965,7.90788223641892,3.51234572754213,2024-04-10,10
2024-04-10 11:00:00,28.2227591510475,7.10767039727863,7.62181977763081,3.18418425753973,2024-04-10,11
2024-04-10 12:00:00,26.6264731162534,7.19520856834014,7.62717637811185,2.45471529564634,2024-04-10,12
2024-04-10 13:00:00,26.7494983073914,8.13853208091145,7.87971059541554,3.71246845848422,2024-04-10,13
2024-04-10 14:00:00,27.9105968801061,6.99485692552009,7.97249542747042,3.78082164392603,2024-04-10,14
2024-04-10 15:00:00,27.4628971864954,7.39184383035486,7.43627821234464,4.10031507289668,2024-04-10,15
2024-04-10 16:00:00,27.6308857651437,6.78271641384842,7.93962433337326,3.49152178764396,2024-04-10,16
2024-04-10 17:00:00,27.5043535298403,7.07833633295105,7.71592768492097,3.20304892764451,2024-04-10,17
2024-04-10 18:00:00,27.5344175525569,7.90035410504972,7.78951072166544,3.66904545377279,2024-04-10,18
2024-04-10 19:00:00,26.5041167230134,5.62560430912462,7.54870123605134,3.67542275708713,2024-04-10,19
2024-04-10 20:00:00,27.9283906239729,7.14816975454301,7.65116037956079,4.01446090874866,2024-04-10,20
2024-04-10 21:00:00,28.0017539954567,8.18135203804642,8.03288631836137,3.29081012208143,2024-04-10,21
2024-04-10 22:00:00,27.1623655535592,7.06922053152561,7.83690130853585,3.23880104179593,2024-04-10,22
2024-04-10 23:00:00,27.2739138301117,7.89034377793971,7.74961653564099,3.00231589950383,2024-04-10,23
2024-04-11 00:00:00,26.3813354984666,6.52247271028234,7.80553744594748,3.54110869729184,2024-04-11,0
2024-04-11 01:00:00,27.6085528536107,6.88077150350177,7.9327344831795,2.64424748266074,2024-04-11,1
2024-04-11 02:00:00,27.6432344650285,6.92011482143315,7.9225038441943,3.6437175703309,2024-04-11,2
2024-04-11 03:00:00,27.2626853898004,5.56944535238474,7.81424432991667,3.56276910240229,2024-04-11,3
2024-04-11 04:00:00,27.9746120159223,6.19909330328988,8.0595214132883,3.5615801870571,2024-04-11,4
2024-04-11 05:00:00,27.099553661412,6.24187495236961,8.0337971537504,3.36943685169579,2024-04-11,5
2024-04-11 06:00:00,27.6387635555362,7.39323964681952,7.91680812611738,3.96918064643837,2024-04-11,6
2024-04-11 07:00:00,26.6882013967847,7.42329186341043,7.84146847441112,3.68495719013355,2024-04-11,7
2024-04-11 08:00:00,27.2858687094755,7.09442186562392,7.9680374299751,3.04895680770845,2024-04-11,8
2024-04-11 09:00:00,27.1953874452583,7.39446173811342,7.89599615857825,3.05665300863001,2024-04-11,9
2024-04-11 10:00:00,27.4351847532246,6.80151035236694,8.05276801507925,2.93174026023171,2024-04-11,10
2024-04-11 11:00:00,27.0782838427,7.62115900172373,8.01890788911505,3.5470518330935,2024-04-11,11
2024-04-11 12:00:00,27.221116442597,6.90527306557924,7.61616668070228,2.87994026386682,2024-04-11,12
2024-04-11 13:00:00,27.7956283028649,6.93471842845605,7.60194773414424,3.77585862174084,2024-04-11,13
2024-04-11 14:00:00,27.0379414576571,6.74064442004255,7.68273759567514,3.87887852258858,2024-04-11,14
2024-04-11 15:00:00,26.3360537395568,7.31067028658186,8.03498912491405,2.93202300435131,2024-04-11,15
2024-04-11 16:00:00,28.3497503425233,6.64728071003225,7.49897511067804,3.23021413012507,2024-04-11,16
2024-04-11 17:00:00,28.1288724472143,7.48585882631884,7.91289905171268,3.31714702198584,2024-04-11,17
2024-04-11 18:00:00,26.5246423829366,6.2207105155704,7.90613404912952,3.69011275900196,2024-04-11,18
2024-04-11 19:00:00,27.7138246831471,6.24065024716308,8.0741560923241,4.00201765151225,2024-04-11,19
2024-04-11 20:00:00,26.9982151376692,7.3124560530759,7.86787112503942,2.58523827106651,2024-04-11,20
2024-04-11 21:00:00,27.4580923291986,6.84687347125019,7.54792602797738,3.17318229146353,2024-04-11,21
2024-04-11 22:00:00,27.4765344774081,6.62766515030812,7.6285354582639,3.19561282090905,2024-04-11,22
2024-04-11 23:00:00,27.1593553198102,7.43403463948528,7.58178094040146,2.70771196239878,2024-04-11,23
2024-04-12 00:00:00,26.8297406006482,6.53564315154835,7.71703176707004,3.10140269169925,2024-04-12,0
2024-04-12 01:00:00,26.8856753686102,6.77987924741978,7.79159067084098,3.49394064607076,2024-04-12,1
2024-04-12 02:00:00,26.7502848507113,7.7395367700427,7.58525727949358,3.19016807177899,2024-04-12,2
2024-04-12 03:00:00,26.8009066750617,7.82348540748639,8.13883901803698,2.64581289749881,2024-04-12,3
2024-04-12 04:00:00,27.2596930259704,7.8434389261622,7.55169091188999,4.54585556014426,2024-04-12,4
2024-04-12 05:00:00,26.8705440065336,6.73072453383965,8.11268171901112,3.4244564820378,2024-04-12,5
2024-04-12 06:00:00,27.7092312394276,7.63842174299068,8.07888423660226,3.35802847594587,2024-04-12,6
2024-04-12 07:00:00,28.1923476932016,6.33062830333879,8.0186435354347,2.83789166388117,2024-04-12,7
2024-04-12 08:00:00,26.951968055178,6.35585827516676,7.68430901242568,3.42210364964765,2024-04-12,8
2024-04-12 09:00:00,27.4436427003212,5.48972648842538,7.90191468462715,3.23938807286216,2024-04-12,9
2024-04-12 10:00:00,27.5998110661818,7.90372092113912,7.56175206195437,2.49793493253238,2024-04-12,10
2024-04-12 11:00:00,27.5832013625516,6.38161209055435,8.02129047735709,2.8497901607938,2024-04-12,11
2024-04-12 12:00:00,27.3455731607497,6.82408045215176,7.81446319587738,3.6518181875998,2024-04-12,12
2024-04-12 13:00:00,27.7456094510158,6.35380539484303,7.7440427549368,4.14592758950019,2024-04-12,13
2024-04-12 14:00:00,27.5893493716084,7.31709914899809,7.57301358220218,3.46788112416851,2024-04-12,14
2024-04-12 15:00:00,26.5574025466036,6.6746198035696,7.30972371508791,3.78432580966615,2024-04-12,15
2024-04-12 16:00:00,27.8214936386336,6.11710986574023,7.61190642002249,3.24302521730922,2024-04-12,16
2024-04-12 17:00:00,27.8323745023601,7.16499753851164,8.06368762107871,3.27278515090734,2024-04-12,17
2024-04-12 18:00:00,26.8420283374929,6.03976198511386,7.74540498002029,3.77912098187637,2024-04-12,18
2024-04-12 19:00:00,27.3227627012686,6.39755656481071,7.79444094000584,4.02499423434717,2024-04-12,19
2024-04-12 20:00:00,27.7099973956866,5.63586653122435,7.96766641524058,3.86947157819022,2024-04-12,20
2024-04-12 21:00:00,27.1744117082524,6.04562513268144,8.20919046440442,2.85146387758453,2024-04-12,21
2024-04-12 22:00:00,27.9437868286596,7.00711750183229,8.10825097753858,3.28120767716444,2024-04-12,22
2024-04-12 23:00:00,28.7183234967716,5.72127837713825,7.6258096491986,3.42933561432481,2024-04-12,23
2024-04-13 00:00:00,26.828408380419,6.01131256522697,7.42206017999814,3.19833847569176,2024-04-13,0
2024-04-13 01:00:00,26.4713732381077,6.89857865032032,8.32551899441102,3.47677874366871,2024-04-13,1
2024-04-13 02:00:00,27.4822911573629,6.57383586234417,8.30648823844849,3.66284802901765,2024-04-13,2
2024-04-13 03:00:00,27.7329375030757,8.09522198157559,7.86957525525015,3.74120819334071,2024-04-13,3
2024-04-13 04:00:00,27.1614801756931,8.00033792761463,7.56319746842782,4.03492416545526,2024-04-13,4
2024-04-13 05:00:00,28.1719563979926,6.37924652234931,8.03227757211773,3.16834032496832,2024-04-13,5
2024-04-13 06:00:00,26.4968365201661,7.23428257104209,7.80732342593735,2.7234657391191,2024-04-13,6
2024-04-13 07:00:00,27.715751173819,7.34956953412767,7.80627396414761,3.46404087542622,2024-04-13,7
2024-04-13 08:00:00,26.9364835075447,6.54151268518536,8.01783635705208,4.12003874340947,2024-04-13,8
2024-04-13 09:00:00,28.3316267437244,6.00267507810108,7.90021869684339,3.10490038021976,2024-04-13,9
2024-04-13 10:00:00,28.4955092119009,6.89262093041517,7.58097886868686,3.6053442001374,2024-04-13,10
2024-04-13 11:00:00,26.84000604733,6.79629259511153,7.76180419363279,3.60917069076324,2024-04-13,11
2024-04-13 12:00:00,26.9702657184549,6.63854130181763,7.96884211501888,3.39232008035818,2024-04-13,12
2024-04-13 13:00:00,27.8157527321879,7.16539012089869,7.93715296670505,3.3129776300488,2024-04-13,13
2024-04-13 14:00:00,27.0677216101263,6.44956223579664,7.88502348061528,2.9129254415398,2024-04-13,14
2024-04-13 15:00:00,27.2727532692407,6.20880147145252,8.02601882043993,2.32888530885915,2024-04-13,15
2024-04-13 16:00:00,27.3152330523255,6.9654497822099,7.75403943255838,2.83190419613447,2024-04-13,16
2024-04-13 17:00:00,26.1481961062814,7.13158205554133,7.86752065279601,3.14216921588197,2024-04-13,17
2024-04-13 18:00:00,27.2916973523435,6.19401303365997,7.1211283889627,3.78189175559176,2024-04-13,18
2024-04-13 19:00:00,26.8861633355615,7.45685436659465,7.73557345929301,3.26565493318891,2024-04-13,19
2024-04-13 20:00:00,27.0041263065601,5.83771131733435,7.99041961080089,3.0868189408652,2024-04-13,20
2024-04-13 21:00:00,28.1661792020813,6.55313192477061,7.7480171619054,2.92687625996003,2024-04-13,21
2024-04-13 22:00:00,26.5460958634325,6.74519487828144,7.73209224773941,3.59242650625908,2024-04-13,22
2024-04-13 23:00:00,27.7879231120488,6.51826577240884,7.61129488012729,3.89409358156516,2024-04-13,23
2024-04-14 00:00:00,27.1326222418009,6.56096371586929,8.04070683747312,3.76727736040301,2024-04-14,0
2024-04-14 01:00:00,27.1321438989025,8.02264468938487,7.94517728744352,3.57064437089614,2024-04-14,1
2024-04-14 02:00:00,27.774223137631,6.38946954657666,8.00333706554285,2.67548651905534,2024-04-14,2
2024-04-14 03:00:00,27.5040307767413,8.36473303348315,7.46749506798884,3.15878007557718,2024-04-14,3
2024-04-14 04:00:00,27.6423677983317,7.16227606783863,7.79630549091422,4.14734081842256,2024-04-14,4
2024-04-14 05:00:00,27.8809107963197,6.9552330823872,7.7711766883725,3.79243871152355,2024-04-14,5
2024-04-14 06:00:00,27.10121497009,7.1857442120326,7.7710799416143,2.64887361615907,2024-04-14,6
2024-04-14 07:00:00,26.9326579592954,8.41795664955117,7.70063421581923,3.28609607502431,2024-04-14,7
2024-04-14 08:00:00,26.6489096840653,6.30384419764113,7.7573181029262,3.46613232604425,2024-04-14,8
2024-04-14 09:00:00,26.8047536820126,6.22774924863817,8.0084254043684,2.98227186089873,2024-04-14,9
2024-04-14 10:00:00,29.0694566551852,6.44708028205685,7.42830121579696,2.3170422707942,2024-04-14,10
2024-04-14 11:00:00,28.0468077484421,6.91928588817874,8.2032319012864,3.35249433935707,2024-04-14,11
2024-04-14 12:00:00,26.4893553802752,5.86453732511246,7.93160663625556,2.97126394922321,2024-04-14,12
2024-04-14 13:00:00,26.5065252259539,6.91340354359117,7.82111030191136,2.97294805219359,2024-04-14,13
2024-04-14 14:00:00,27.5891196370311,7.9161282800482,8.02043517073832,3.15748744522977,2024-04-14,14
2024-04-14 15:00:00,27.6283588784268,6.99084443437487,7.52511470351463,3.25251935669843,2024-04-14,15
2024-04-14 16:00:00,27.6293303011904,6.72438872461483,7.69041280991829,3.30609439853886,2024-04-14,16
2024-04-14 17:00:00,27.1470265238678,6.52910373078982,7.80457415919798,2.92988434346354,2024-04-14,17
2024-04-14 18:00:00,27.2247274439983,7.43910702273094,8.11676767779076,3.21530990225735,2024-04-14,18
2024-04-14 19:00:00,27.4967277144956,6.40450033605717,7.82023571796342,2.55430795072682,2024-04-14,19
2024-04-14 20:00:00,27.351535803776,8.00783755235955,7.92451148094888,3.44374679810827,2024-04-14,20
2024-04-14 21:00:00,25.9684197763515,8.06001584862861,7.70618841085341,2.0818015722633,2024-04-14,21
2024-04-14 22:00:00,27.1621202216549,7.05405047919707,7.93223683448317,3.18551926541354,2024-04-14,22
2024-04-14 23:00:00,26.7891561394438,6.89309094715401,8.18222031452464,3.70525004608109,2024-04-14,23
2024-04-15 00:00:00,27.4051268513451,7.51839588494494,8.03906060525156,2.85448350447182,2024-04-15,0
2024-04-15 01:00:00,29.0911554015621,7.5568791013364,7.81289424256665,3.61806498757268,2024-04-15,1
2024-04-15 02:00:00,27.5204889992846,6.41640496136435,7.97185307792575,3.80696506621198,2024-04-15,2
2024-04-15 03:00:00,27.1118821882966,6.58406692011798,7.95127856046751,1.88760302042612,2024-04-15,3
2024-04-15 04:00:00,27.8530809011864,6.10659153919002,7.93638341105643,3.24491395146243,2024-04-15,4
2024-04-15 05:00:00,27.5896127323255,7.14543896300043,8.06351020578069,2.07341742611984,2024-04-15,5
2024-04-15 06:00:00,27.5520566942711,7.29997673007414,8.06194031780587,3.25917036840449,2024-04-15,6
2024-04-15 07:00:00,27.6641103559294,6.09004461728324,7.80329669465627,3.30691637927803,2024-04-15,7
2024-04-15 08:00:00,28.5339261388977,6.62688065711031,7.96479460291033,2.24250608605834,2024-04-15,8
2024-04-15 09:00:00,26.6214669388045,6.09164764945119,7.74955006655644,4.13768049569434,2024-04-15,9
2024-04-15 10:00:00,27.5841792460869,6.3607201138537,7.63615479677373,3.43298679728289,2024-04-15,10
2024-04-15 11:00:00,26.7441713220111,7.23061023613578,7.77340631130216,2.94491992420473,2024-04-15,11
2024-04-15 12:00:00,27.6333075878054,6.45991075999303,7.81398158813469,3.94011315382436,2024-04-15,12
2024-04-15 13:00:00,26.7487880931084,6.71950442638062,7.48106799227262,2.5378863151238,2024-04-15,13
2024-04-15 14:00:00,27.049579911837,5.92361296323161,8.01066983747751,2.78145645558712,2024-04-15,14
2024-04-15 15:00:00,27.1229460514573,7.0121941258348,7.2488616612535,2.32123412482194,2024-04-15,15
2024-04-15 16:00:00,27.8854900316068,6.87343600809321,8.40011155729213,4.08444943451191,2024-04-15,16
2024-04-15 17:00:00,27.8510726663655,6.4626244499801,8.14539461809723,3.45290893973296,2024-04-15,17
2024-04-15 18:00:00,26.5525695741322,6.78659142139052,7.77518816792381,3.59354276963485,2024-04-15,18
2024-04-15 19:00:00,27.3329604665999,7.00817692830207,7.83197953571839,3.43943053058495,2024-04-15,19
2024-04-15 20:00:00,26.8742520871505,6.41107911065439,7.89362409345333,3.55672013729217,2024-04-15,20
2024-04-15 21:00:00,26.5448970535948,6.01424247359893,7.70627631852232,3.34357341697528,2024-04-15,21
2024-04-15 22:00:00,27.1697897697454,7.98334465961209,7.87045002099326,3.4264961773642,2024-04-15,22
2024-04-15 23:00:00,27.1149103269265,6.52003637717384,7.79976000468265,3.35626947757587,2024-04-15,23
2024-04-16 00:00:00,28.7560298918073,6.84194393808787,7.8102027293815,3.04830552360521,2024-04-16,0
2024-04-16 01:00:00,27.5597758952164,7.50650384101219,7.86810682333093,3.28995135095769,2024-04-16,1
2024-04-16 02:00:00,26.4734294995475,9.01743311254229,7.55415916234566,3.42764566650252,2024-04-16,2
2024-04-16 03:00:00,26.9611355974974,6.15330813006668,7.83830964206807,3.35753612140742,2024-04-16,3
2024-04-16 04:00:00,27.9128299772576,7.16989632823591,7.86432402678967,2.67455799366607,2024-04-16,4
2024-04-16 05:00:00,28.553065663722,6.47546862882354,7.85705842048474,2.73165573249838,2024-04-16,5
2024-04-16 06:00:00,26.3484100126572,6.57672581725397,7.78467554135841,3.77562181658405,2024-04-16,6
2024-04-16 07:00:00,26.1720453689166,6.46787278739593,8.06895013295357,3.17799256027014,2024-04-16,7
2024-04-16 08:00:00,28.4225791052231,6.22460701931965,7.75573296347487,3.56143189922545,2024-04-16,8
2024-04-16 09:00:00,27.5337685064225,6.8752251829292,7.87773844043287,2.84038843881937,2024-04-16,9
2024-04-16 10:00:00,26.7790243608742,6.01529838777106,8.10243248212436,2.67654727304199,2024-04-16,10
2024-04-16 11:00:00,27.6207774516735,7.46808453990712,7.81333101059574,2.94725345661136,2024-04-16,11
2024-04-16 12:00:00,25.7185513565899,6.93300176162003,7.87503728616819,3.21429701956829,2024-04-16,12
2024-04-16 13:00:00,27.3020253039583,7.15346098374086,7.80975922637387,3.0239896713077,2024-04-16,13
2024-04-16 14:00:00,27.4966927037059,6.62028683283227,8.08984765664836,3.86639141493546,2024-04-16,14
2024-04-16 15:00:00,27.8545620837227,6.67967763947295,7.77587784206688,3.38719501966111,2024-04-16,15
2024-04-16 16:00:00,26.6916624286245,7.0725383431004,8.09950446123052,4.1050436059816,2024-04-16,16
2024-04-16 17:00:00,27.351412296842,6.20156962055651,7.80824654212412,3.48389550625071,2024-04-16,17
2024-04-16 18:00:00,26.7447452243643,6.685205739352,7.64951345807592,2.27260314829448,2024-04-16,18
2024-04-16 19:00:00,27.4532302534046,6.38423189167293,7.97266836582057,3.76409789077718,2024-04-16,19
2024-04-16 20:00:00,26.7627922065822,6.36565871364539,7.76601975491131,2.66089280233792,2024-04-16,20
2024-04-16 21:00:00,27.0551394965039,5.63409705562462,7.96030518881083,3.40912947690088,2024-04-16,21
2024-04-16 22:00:00,26.7025107631259,7.703595953688,7.25682507916602,2.97688585520455,2024-04-16,22
2024-04-16 23:00:00,27.6906817450942,6.48807674810774,7.83109310499794,4.2313657448196,2024-04-16,23
2024-04-17 00:00:00,27.815070669994,7.59802563309813,7.73348288726093,3.92902710879496,2024-04-17,0
2024-04-17 01:00:00,27.1592276580256,7.54127539283658,7.60671567582843,2.99101712406824,2024-04-17,1
2024-04-17 02:00:00,27.322942796976,6.1284001760901,7.71381938961364,3.25523620270792,2024-04-17,2
2024-04-17 03:00:00,26.4308451512199,6.24695325859629,7.70952233969854,3.41517716994916,2024-04-17,3
2024-04-17 04:00:00,27.1201940111959,8.43630177561341,7.81992298308138,3.68126805077149,2024-04-17,4
2024-04-17 05:00:00,27.269877229775,7.95055556515629,7.54286144313016,3.32253532229976,2024-04-17,5
2024-04-17 06:00:00,28.872475854618,6.88108889200314,7.89641749385454,2.86929519326623,2024-04-17,6
2024-04-17 07:00:00,26.6328197845355,7.05442386385041,8.11690510489322,3.00144978514398,2024-04-17,7
2024-04-17 08:00:00,28.1785063432515,6.52149215823169,7.88899498435904,3.30807282755798,2024-04-17,8
2024-04-17 09:00:00,27.8981152640795,7.1594116285202,7.99988760793809,3.84081650086882,2024-04-17,9
2024-04-17 10:00:00,27.4683818426941,6.46969085956652,8.0598581154689,3.4939702800305,2024-04-17,10
2024-04-17 11:00:00,28.3551722905171,5.68058774142097,8.08966279755868,2.97743158155554,2024-04-17,11
